% MTEX ODF
% crystal symmetry: "6/m"
% specimen symmetry: "-1"
% phi1    Phi     phi2    value
186.42857 22.50000 168.57143 6.40537
186.42857 22.50000 173.57143 7.61606
186.42857 22.50000 178.57143 6.40537
186.42857 22.50000 183.57143 3.80803
186.42857 22.50000 188.57143 1.59710
186.42857 22.50000 193.57143 0.47096
186.42857 22.50000 198.57143 0.09718
199.28571 22.50000 130.71429 0.00000
199.28571 22.50000 135.71429 0.09718
199.28571 22.50000 140.71429 0.47096
199.28571 22.50000 145.71429 1.59710
199.28571 22.50000 150.71429 3.80803
199.28571 22.50000 155.71429 6.40537
199.28571 22.50000 160.71429 7.61606
199.28571 22.50000 165.71429 6.40537
199.28571 22.50000 170.71429 3.80803
199.28571 22.50000 175.71429 1.59710
199.28571 22.50000 180.71429 0.47096
199.28571 22.50000 185.71429 0.09718
212.14286 22.50000 117.85714 0.00000
212.14286 22.50000 122.85714 0.09718
212.14286 22.50000 127.85714 0.47096
212.14286 22.50000 132.85714 1.59710
212.14286 22.50000 137.85714 3.80803
212.14286 22.50000 142.85714 6.40537
212.14286 22.50000 147.85714 7.61606
212.14286 22.50000 152.85714 6.40537
212.14286 22.50000 157.85714 3.80803
212.14286 22.50000 162.85714 1.59710
212.14286 22.50000 167.85714 0.47096
212.14286 22.50000 172.85714 0.09718
225.00000 22.50000 105.00000 0.00000
225.00000 22.50000 110.00000 0.09718
225.00000 22.50000 115.00000 0.47096
225.00000 22.50000 120.00000 1.59710
225.00000 22.50000 125.00000 3.80803
225.00000 22.50000 130.00000 6.40537
225.00000 22.50000 135.00000 7.61606
225.00000 22.50000 140.00000 6.40537
225.00000 22.50000 145.00000 3.80803
225.00000 22.50000 150.00000 1.59710
225.00000 22.50000 155.00000 0.47096
225.00000 22.50000 160.00000 0.09718
237.85714 22.50000 92.14286 0.00000
237.85714 22.50000 97.14286 0.09718
237.85714 22.50000 102.14286 0.47096
237.85714 22.50000 107.14286 1.59710
237.85714 22.50000 112.14286 3.80803
237.85714 22.50000 117.14286 6.40537
237.85714 22.50000 122.14286 7.61606
237.85714 22.50000 127.14286 6.40537
237.85714 22.50000 132.14286 3.80803
237.85714 22.50000 137.14286 1.59710
237.85714 22.50000 142.14286 0.47096
237.85714 22.50000 147.14286 0.09718
250.71429 22.50000 79.28571 0.00000
250.71429 22.50000 84.28571 0.09718
250.71429 22.50000 89.28571 0.47096
250.71429 22.50000 94.28571 1.59710
250.71429 22.50000 99.28571 3.80803
250.71429 22.50000 104.28571 6.40537
250.71429 22.50000 109.28571 7.61606
250.71429 22.50000 114.28571 6.40537
250.71429 22.50000 119.28571 3.80803
250.71429 22.50000 124.28571 1.59710
250.71429 22.50000 129.28571 0.47096
250.71429 22.50000 134.28571 0.09718
263.57143 22.50000 66.42857 0.00000
263.57143 22.50000 71.42857 0.09718
263.57143 22.50000 76.42857 0.47096
263.57143 22.50000 81.42857 1.59710
263.57143 22.50000 86.42857 3.80803
263.57143 22.50000 91.42857 6.40537
263.57143 22.50000 96.42857 7.61606
263.57143 22.50000 101.42857 6.40537
263.57143 22.50000 106.42857 3.80803
263.57143 22.50000 111.42857 1.59710
263.57143 22.50000 116.42857 0.47096
263.57143 22.50000 121.42857 0.09718
276.42857 22.50000 53.57143 0.00000
276.42857 22.50000 58.57143 0.09718
276.42857 22.50000 63.57143 0.47096
276.42857 22.50000 68.57143 1.59710
276.42857 22.50000 73.57143 3.80803
276.42857 22.50000 78.57143 6.40537
276.42857 22.50000 83.57143 7.61606
276.42857 22.50000 88.57143 6.40537
276.42857 22.50000 93.57143 3.80803
276.42857 22.50000 98.57143 1.59710
276.42857 22.50000 103.57143 0.47096
276.42857 22.50000 108.57143 0.09718
289.28571 22.50000 40.71429 0.00000
289.28571 22.50000 45.71429 0.09718
289.28571 22.50000 50.71429 0.47096
289.28571 22.50000 55.71429 1.59710
289.28571 22.50000 60.71429 3.80803
289.28571 22.50000 65.71429 6.40537
289.28571 22.50000 70.71429 7.61606
289.28571 22.50000 75.71429 6.40537
289.28571 22.50000 80.71429 3.80803
289.28571 22.50000 85.71429 1.59710
289.28571 22.50000 90.71429 0.47096
289.28571 22.50000 95.71429 0.09718
302.14286 22.50000 27.85714 0.00000
302.14286 22.50000 32.85714 0.09718
302.14286 22.50000 37.85714 0.47096
302.14286 22.50000 42.85714 1.59710
302.14286 22.50000 47.85714 3.80803
302.14286 22.50000 52.85714 6.40537
302.14286 22.50000 57.85714 7.61606
302.14286 22.50000 62.85714 6.40537
302.14286 22.50000 67.85714 3.80803
302.14286 22.50000 72.85714 1.59710
302.14286 22.50000 77.85714 0.47096
302.14286 22.50000 82.85714 0.09718
315.00000 22.50000 15.00000 0.00000
315.00000 22.50000 20.00000 0.09718
315.00000 22.50000 25.00000 0.47096
315.00000 22.50000 30.00000 1.59710
315.00000 22.50000 35.00000 3.80803
315.00000 22.50000 40.00000 6.40537
315.00000 22.50000 45.00000 7.61606
315.00000 22.50000 50.00000 6.40537
315.00000 22.50000 55.00000 3.80803
315.00000 22.50000 60.00000 1.59710
315.00000 22.50000 65.00000 0.47096
315.00000 22.50000 70.00000 0.09718
327.85714 22.50000 2.14286 0.00000
327.85714 22.50000 7.14286 0.09718
327.85714 22.50000 12.14286 0.47096
327.85714 22.50000 17.14286 1.59710
327.85714 22.50000 22.14286 3.80803
327.85714 22.50000 27.14286 6.40537
327.85714 22.50000 32.14286 7.61606
327.85714 22.50000 37.14286 6.40537
327.85714 22.50000 42.14286 3.80803
327.85714 22.50000 47.14286 1.59710
327.85714 22.50000 52.14286 0.47096
327.85714 22.50000 57.14286 0.09718
340.71429 22.50000 349.28571 0.00000
340.71429 22.50000 354.28571 0.09718
340.71429 22.50000 359.28571 0.47096
340.71429 22.50000 4.28571 1.59710
340.71429 22.50000 9.28571 3.80803
340.71429 22.50000 14.28571 6.40537
340.71429 22.50000 19.28571 7.61606
340.71429 22.50000 24.28571 6.40537
340.71429 22.50000 29.28571 3.80803
340.71429 22.50000 34.28571 1.59710
340.71429 22.50000 39.28571 0.47096
340.71429 22.50000 44.28571 0.09718
353.57143 22.50000 336.42857 0.00000
353.57143 22.50000 341.42857 0.09718
353.57143 22.50000 346.42857 0.47096
353.57143 22.50000 351.42857 1.59710
353.57143 22.50000 356.42857 3.80803
353.57143 22.50000 1.42857 6.40537
353.57143 22.50000 6.42857 7.61606
353.57143 22.50000 11.42857 6.40537
353.57143 22.50000 16.42857 3.80803
353.57143 22.50000 21.42857 1.59710
353.57143 22.50000 26.42857 0.47096
353.57143 22.50000 31.42857 0.09718
6.42857 22.50000 323.57143 0.00000
6.42857 22.50000 328.57143 0.09718
6.42857 22.50000 333.57143 0.47096
6.42857 22.50000 338.57143 1.59710
6.42857 22.50000 343.57143 3.80803
6.42857 22.50000 348.57143 6.40537
6.42857 22.50000 353.57143 7.61606
6.42857 22.50000 358.57143 6.40537
6.42857 22.50000 3.57143 3.80803
6.42857 22.50000 8.57143 1.59710
6.42857 22.50000 13.57143 0.47096
6.42857 22.50000 18.57143 0.09718
19.28571 22.50000 310.71429 0.00000
19.28571 22.50000 315.71429 0.09718
19.28571 22.50000 320.71429 0.47096
19.28571 22.50000 325.71429 1.59710
19.28571 22.50000 330.71429 3.80803
19.28571 22.50000 335.71429 6.40537
19.28571 22.50000 340.71429 7.61606
19.28571 22.50000 345.71429 6.40537
19.28571 22.50000 350.71429 3.80803
19.28571 22.50000 355.71429 1.59710
19.28571 22.50000 0.71429 0.47096
19.28571 22.50000 5.71429 0.09718
32.14286 22.50000 297.85714 0.00000
32.14286 22.50000 302.85714 0.09718
32.14286 22.50000 307.85714 0.47096
32.14286 22.50000 312.85714 1.59710
32.14286 22.50000 317.85714 3.80803
32.14286 22.50000 322.85714 6.40537
32.14286 22.50000 327.85714 7.61606
32.14286 22.50000 332.85714 6.40537
32.14286 22.50000 337.85714 3.80803
32.14286 22.50000 342.85714 1.59710
32.14286 22.50000 347.85714 0.47096
32.14286 22.50000 352.85714 0.09718
45.00000 22.50000 285.00000 0.00000
45.00000 22.50000 290.00000 0.09718
45.00000 22.50000 295.00000 0.47096
45.00000 22.50000 300.00000 1.59710
45.00000 22.50000 305.00000 3.80803
45.00000 22.50000 310.00000 6.40537
45.00000 22.50000 315.00000 7.61606
45.00000 22.50000 320.00000 6.40537
45.00000 22.50000 325.00000 3.80803
45.00000 22.50000 330.00000 1.59710
45.00000 22.50000 335.00000 0.47096
45.00000 22.50000 340.00000 0.09718
57.85714 22.50000 272.14286 0.00000
57.85714 22.50000 277.14286 0.09718
57.85714 22.50000 282.14286 0.47096
57.85714 22.50000 287.14286 1.59710
57.85714 22.50000 292.14286 3.80803
57.85714 22.50000 297.14286 6.40537
57.85714 22.50000 302.14286 7.61606
57.85714 22.50000 307.14286 6.40537
57.85714 22.50000 312.14286 3.80803
57.85714 22.50000 317.14286 1.59710
57.85714 22.50000 322.14286 0.47096
57.85714 22.50000 327.14286 0.09718
70.71429 22.50000 259.28571 0.00000
70.71429 22.50000 264.28571 0.09718
70.71429 22.50000 269.28571 0.47096
70.71429 22.50000 274.28571 1.59710
70.71429 22.50000 279.28571 3.80803
70.71429 22.50000 284.28571 6.40537
70.71429 22.50000 289.28571 7.61606
70.71429 22.50000 294.28571 6.40537
70.71429 22.50000 299.28571 3.80803
70.71429 22.50000 304.28571 1.59710
70.71429 22.50000 309.28571 0.47096
70.71429 22.50000 314.28571 0.09718
83.57143 22.50000 246.42857 0.00000
83.57143 22.50000 251.42857 0.09718
83.57143 22.50000 256.42857 0.47096
83.57143 22.50000 261.42857 1.59710
83.57143 22.50000 266.42857 3.80803
83.57143 22.50000 271.42857 6.40537
83.57143 22.50000 276.42857 7.61606
83.57143 22.50000 281.42857 6.40537
83.57143 22.50000 286.42857 3.80803
83.57143 22.50000 291.42857 1.59710
83.57143 22.50000 296.42857 0.47096
83.57143 22.50000 301.42857 0.09718
90.00000 27.50000 240.00000 0.00000
90.00000 27.50000 245.00000 0.00000
90.00000 27.50000 250.00000 0.08111
90.00000 27.50000 255.00000 0.27506
90.00000 27.50000 260.00000 0.65584
90.00000 27.50000 265.00000 1.10317
90.00000 27.50000 270.00000 1.31168
90.00000 27.50000 275.00000 1.10317
90.00000 27.50000 280.00000 0.65584
90.00000 27.50000 285.00000 0.27506
90.00000 27.50000 290.00000 0.08111
90.00000 27.50000 295.00000 0.00000
100.90909 27.50000 229.09091 0.00000
100.90909 27.50000 234.09091 0.00000
100.90909 27.50000 239.09091 0.08111
100.90909 27.50000 244.09091 0.27506
100.90909 27.50000 249.09091 0.65584
100.90909 27.50000 254.09091 1.10317
100.90909 27.50000 259.09091 1.31168
100.90909 27.50000 264.09091 1.10317
100.90909 27.50000 269.09091 0.65584
100.90909 27.50000 274.09091 0.27506
100.90909 27.50000 279.09091 0.08111
100.90909 27.50000 284.09091 0.00000
111.81818 27.50000 218.18182 0.00000
111.81818 27.50000 223.18182 0.00000
111.81818 27.50000 228.18182 0.08111
111.81818 27.50000 233.18182 0.27506
111.81818 27.50000 238.18182 0.65584
111.81818 27.50000 243.18182 1.10317
111.81818 27.50000 248.18182 1.31168
111.81818 27.50000 253.18182 1.10317
111.81818 27.50000 258.18182 0.65584
111.81818 27.50000 263.18182 0.27506
111.81818 27.50000 268.18182 0.08111
111.81818 27.50000 273.18182 0.00000
122.72727 27.50000 207.27273 0.00000
122.72727 27.50000 212.27273 0.00000
122.72727 27.50000 217.27273 0.08111
122.72727 27.50000 222.27273 0.27506
122.72727 27.50000 227.27273 0.65584
122.72727 27.50000 232.27273 1.10317
122.72727 27.50000 237.27273 1.31168
122.72727 27.50000 242.27273 1.10317
122.72727 27.50000 247.27273 0.65584
122.72727 27.50000 252.27273 0.27506
122.72727 27.50000 257.27273 0.08111
122.72727 27.50000 262.27273 0.00000
133.63636 27.50000 196.36364 0.00000
133.63636 27.50000 201.36364 0.00000
133.63636 27.50000 206.36364 0.08111
133.63636 27.50000 211.36364 0.27506
133.63636 27.50000 216.36364 0.65584
133.63636 27.50000 221.36364 1.10317
133.63636 27.50000 226.36364 1.31168
133.63636 27.50000 231.36364 1.10317
133.63636 27.50000 236.36364 0.65584
133.63636 27.50000 241.36364 0.27506
133.63636 27.50000 246.36364 0.08111
133.63636 27.50000 251.36364 0.00000
144.54545 27.50000 185.45455 0.00000
144.54545 27.50000 190.45455 0.00000
144.54545 27.50000 195.45455 0.08111
144.54545 27.50000 200.45455 0.27506
144.54545 27.50000 205.45455 0.65584
144.54545 27.50000 210.45455 1.10317
144.54545 27.50000 215.45455 1.31168
144.54545 27.50000 220.45455 1.10317
144.54545 27.50000 225.45455 0.65584
144.54545 27.50000 230.45455 0.27506
144.54545 27.50000 235.45455 0.08111
144.54545 27.50000 240.45455 0.00000
155.45455 27.50000 174.54545 0.00000
155.45455 27.50000 179.54545 0.00000
155.45455 27.50000 184.54545 0.08111
155.45455 27.50000 189.54545 0.27506
155.45455 27.50000 194.54545 0.65584
155.45455 27.50000 199.54545 1.10317
155.45455 27.50000 204.54545 1.31168
155.45455 27.50000 209.54545 1.10317
155.45455 27.50000 214.54545 0.65584
155.45455 27.50000 219.54545 0.27506
155.45455 27.50000 224.54545 0.08111
155.45455 27.50000 229.54545 0.00000
166.36364 27.50000 163.63636 0.00000
166.36364 27.50000 168.63636 0.00000
166.36364 27.50000 173.63636 0.08111
166.36364 27.50000 178.63636 0.27506
166.36364 27.50000 183.63636 0.65584
166.36364 27.50000 188.63636 1.10317
166.36364 27.50000 193.63636 1.31168
166.36364 27.50000 198.63636 1.10317
166.36364 27.50000 203.63636 0.65584
166.36364 27.50000 208.63636 0.27506
166.36364 27.50000 213.63636 0.08111
166.36364 27.50000 218.63636 0.00000
177.27273 27.50000 152.72727 0.00000
177.27273 27.50000 157.72727 0.00000
177.27273 27.50000 162.72727 0.08111
177.27273 27.50000 167.72727 0.27506
177.27273 27.50000 172.72727 0.65584
177.27273 27.50000 177.72727 1.10317
177.27273 27.50000 182.72727 1.31168
177.27273 27.50000 187.72727 1.10317
177.27273 27.50000 192.72727 0.65584
177.27273 27.50000 197.72727 0.27506
177.27273 27.50000 202.72727 0.08111
177.27273 27.50000 207.72727 0.00000
188.18182 27.50000 141.81818 0.00000
188.18182 27.50000 146.81818 0.00000
188.18182 27.50000 151.81818 0.08111
188.18182 27.50000 156.81818 0.27506
188.18182 27.50000 161.81818 0.65584
188.18182 27.50000 166.81818 1.10317
188.18182 27.50000 171.81818 1.31168
188.18182 27.50000 176.81818 1.10317
188.18182 27.50000 181.81818 0.65584
188.18182 27.50000 186.81818 0.27506
188.18182 27.50000 191.81818 0.08111
188.18182 27.50000 196.81818 0.00000
199.09091 27.50000 130.90909 0.00000
199.09091 27.50000 135.90909 0.00000
199.09091 27.50000 140.90909 0.08111
199.09091 27.50000 145.90909 0.27506
199.09091 27.50000 150.90909 0.65584
199.09091 27.50000 155.90909 1.10317
199.09091 27.50000 160.90909 1.31168
199.09091 27.50000 165.90909 1.10317
199.09091 27.50000 170.90909 0.65584
199.09091 27.50000 175.90909 0.27506
199.09091 27.50000 180.90909 0.08111
199.09091 27.50000 185.90909 0.00000
210.00000 27.50000 120.00000 0.00000
210.00000 27.50000 125.00000 0.00000
210.00000 27.50000 130.00000 0.08111
210.00000 27.50000 135.00000 0.27506
210.00000 27.50000 140.00000 0.65584
210.00000 27.50000 145.00000 1.10317
210.00000 27.50000 150.00000 1.31168
210.00000 27.50000 155.00000 1.10317
210.00000 27.50000 160.00000 0.65584
210.00000 27.50000 165.00000 0.27506
210.00000 27.50000 170.00000 0.08111
210.00000 27.50000 175.00000 0.00000
220.90909 27.50000 109.09091 0.00000
220.90909 27.50000 114.09091 0.00000
220.90909 27.50000 119.09091 0.08111
220.90909 27.50000 124.09091 0.27506
220.90909 27.50000 129.09091 0.65584
220.90909 27.50000 134.09091 1.10317
220.90909 27.50000 139.09091 1.31168
220.90909 27.50000 144.09091 1.10317
220.90909 27.50000 149.09091 0.65584
220.90909 27.50000 154.09091 0.27506
220.90909 27.50000 159.09091 0.08111
220.90909 27.50000 164.09091 0.00000
231.81818 27.50000 98.18182 0.00000
231.81818 27.50000 103.18182 0.00000
231.81818 27.50000 108.18182 0.08111
231.81818 27.50000 113.18182 0.27506
231.81818 27.50000 118.18182 0.65584
231.81818 27.50000 123.18182 1.10317
231.81818 27.50000 128.18182 1.31168
231.81818 27.50000 133.18182 1.10317
231.81818 27.50000 138.18182 0.65584
231.81818 27.50000 143.18182 0.27506
231.81818 27.50000 148.18182 0.08111
231.81818 27.50000 153.18182 0.00000
242.72727 27.50000 87.27273 0.00000
242.72727 27.50000 92.27273 0.00000
242.72727 27.50000 97.27273 0.08111
242.72727 27.50000 102.27273 0.27506
242.72727 27.50000 107.27273 0.65584
242.72727 27.50000 112.27273 1.10317
242.72727 27.50000 117.27273 1.31168
242.72727 27.50000 122.27273 1.10317
242.72727 27.50000 127.27273 0.65584
242.72727 27.50000 132.27273 0.27506
242.72727 27.50000 137.27273 0.08111
242.72727 27.50000 142.27273 0.00000
253.63636 27.50000 76.36364 0.00000
253.63636 27.50000 81.36364 0.00000
253.63636 27.50000 86.36364 0.08111
253.63636 27.50000 91.36364 0.27506
253.63636 27.50000 96.36364 0.65584
253.63636 27.50000 101.36364 1.10317
253.63636 27.50000 106.36364 1.31168
253.63636 27.50000 111.36364 1.10317
253.63636 27.50000 116.36364 0.65584
253.63636 27.50000 121.36364 0.27506
253.63636 27.50000 126.36364 0.08111
253.63636 27.50000 131.36364 0.00000
264.54545 27.50000 65.45455 0.00000
264.54545 27.50000 70.45455 0.00000
264.54545 27.50000 75.45455 0.08111
264.54545 27.50000 80.45455 0.27506
264.54545 27.50000 85.45455 0.65584
264.54545 27.50000 90.45455 1.10317
264.54545 27.50000 95.45455 1.31168
264.54545 27.50000 100.45455 1.10317
264.54545 27.50000 105.45455 0.65584
264.54545 27.50000 110.45455 0.27506
264.54545 27.50000 115.45455 0.08111
264.54545 27.50000 120.45455 0.00000
275.45455 27.50000 54.54545 0.00000
275.45455 27.50000 59.54545 0.00000
275.45455 27.50000 64.54545 0.08111
275.45455 27.50000 69.54545 0.27506
275.45455 27.50000 74.54545 0.65584
275.45455 27.50000 79.54545 1.10317
275.45455 27.50000 84.54545 1.31168
275.45455 27.50000 89.54545 1.10317
275.45455 27.50000 94.54545 0.65584
275.45455 27.50000 99.54545 0.27506
275.45455 27.50000 104.54545 0.08111
275.45455 27.50000 109.54545 0.00000
286.36364 27.50000 43.63636 0.00000
286.36364 27.50000 48.63636 0.00000
286.36364 27.50000 53.63636 0.08111
286.36364 27.50000 58.63636 0.27506
286.36364 27.50000 63.63636 0.65584
286.36364 27.50000 68.63636 1.10317
286.36364 27.50000 73.63636 1.31168
286.36364 27.50000 78.63636 1.10317
286.36364 27.50000 83.63636 0.65584
286.36364 27.50000 88.63636 0.27506
286.36364 27.50000 93.63636 0.08111
286.36364 27.50000 98.63636 0.00000
297.27273 27.50000 32.72727 0.00000
297.27273 27.50000 37.72727 0.00000
297.27273 27.50000 42.72727 0.08111
297.27273 27.50000 47.72727 0.27506
297.27273 27.50000 52.72727 0.65584
297.27273 27.50000 57.72727 1.10317
297.27273 27.50000 62.72727 1.31168
297.27273 27.50000 67.72727 1.10317
297.27273 27.50000 72.72727 0.65584
297.27273 27.50000 77.72727 0.27506
297.27273 27.50000 82.72727 0.08111
297.27273 27.50000 87.72727 0.00000
308.18182 27.50000 21.81818 0.00000
308.18182 27.50000 26.81818 0.00000
308.18182 27.50000 31.81818 0.08111
308.18182 27.50000 36.81818 0.27506
308.18182 27.50000 41.81818 0.65584
308.18182 27.50000 46.81818 1.10317
308.18182 27.50000 51.81818 1.31168
308.18182 27.50000 56.81818 1.10317
308.18182 27.50000 61.81818 0.65584
308.18182 27.50000 66.81818 0.27506
308.18182 27.50000 71.81818 0.08111
308.18182 27.50000 76.81818 0.00000
319.09091 27.50000 10.90909 0.00000
319.09091 27.50000 15.90909 0.00000
319.09091 27.50000 20.90909 0.08111
319.09091 27.50000 25.90909 0.27506
319.09091 27.50000 30.90909 0.65584
319.09091 27.50000 35.90909 1.10317
319.09091 27.50000 40.90909 1.31168
319.09091 27.50000 45.90909 1.10317
319.09091 27.50000 50.90909 0.65584
319.09091 27.50000 55.90909 0.27506
319.09091 27.50000 60.90909 0.08111
319.09091 27.50000 65.90909 0.00000
330.00000 27.50000 0.00000 0.00000
330.00000 27.50000 5.00000 0.00000
330.00000 27.50000 10.00000 0.08111
330.00000 27.50000 15.00000 0.27506
330.00000 27.50000 20.00000 0.65584
330.00000 27.50000 25.00000 1.10317
330.00000 27.50000 30.00000 1.31168
330.00000 27.50000 35.00000 1.10317
330.00000 27.50000 40.00000 0.65584
330.00000 27.50000 45.00000 0.27506
330.00000 27.50000 50.00000 0.08111
330.00000 27.50000 55.00000 0.00000
340.90909 27.50000 349.09091 0.00000
340.90909 27.50000 354.09091 0.00000
340.90909 27.50000 359.09091 0.08111
340.90909 27.50000 4.09091 0.27506
340.90909 27.50000 9.09091 0.65584
340.90909 27.50000 14.09091 1.10317
340.90909 27.50000 19.09091 1.31168
340.90909 27.50000 24.09091 1.10317
340.90909 27.50000 29.09091 0.65584
340.90909 27.50000 34.09091 0.27506
340.90909 27.50000 39.09091 0.08111
340.90909 27.50000 44.09091 0.00000
351.81818 27.50000 338.18182 0.00000
351.81818 27.50000 343.18182 0.00000
351.81818 27.50000 348.18182 0.08111
351.81818 27.50000 353.18182 0.27506
351.81818 27.50000 358.18182 0.65584
